gencodeId	geneSymbol	chromosome	start	end	strand	tss	description
ENSRNOG00000060231	U6	10	60674255	60674365	-	60674365	U6 spliceosomal RNA
ENSRNOG00000031597	Olr1500	10	60684632	60685569	-	60685569	olfactory receptor 1500
ENSRNOG00000031966	Olr1501	10	60728159	60729095	+	60728159	olfactory receptor 1501
ENSRNOG00000045754	Olr1504	10	60771374	60772313	-	60772313	olfactory receptor 1504
ENSRNOG00000055523	Olr1505	10	60811533	60812601	+	60811533	olfactory receptor 1505
ENSRNOG00000047331	LOC687896	10	60849404	60850244	+	60849404	hypothetical protein LOC687896
ENSRNOG00000019898	Olr1507	10	60864521	60865466	-	60865466	olfactory receptor 1507
ENSRNOG00000027806	Olr1509	10	60941415	60942351	-	60942351	olfactory receptor 1509
ENSRNOG00000050608	Olr1511	10	60974224	60975172	+	60974224	olfactory receptor 1511
ENSRNOG00000061506	Olr1512	10	60997524	60998472	+	60997524	olfactory receptor 1512
ENSRNOG00000034227	Olr1513	10	61033112	61034051	+	61033112	olfactory receptor 1513
ENSRNOG00000033267	Olr1514	10	61044410	61045355	-	61045355	olfactory receptor 1514
ENSRNOG00000047153	LOC100909754	10	61066491	61067463	+	61066491	olfactory receptor 1516
ENSRNOG00000048690	Olr1516	10	61071277	61072249	+	61071277	olfactory receptor 1516
ENSRNOG00000048801	Olr1517	10	61087879	61088827	-	61088827	olfactory receptor 1517
ENSRNOG00000055210	U6	10	61091858	61091926	-	61091926	U6 spliceosomal RNA
ENSRNOG00000031525	AABR07029955.1	10	61142425	61142893	-	61142893	similar to 60S ribosomal protein L29 (P23)
ENSRNOG00000056777	AABR07029956.1	10	61152378	61153198	-	61153198	olfactory receptor 1519
ENSRNOG00000045565	Olr1519	10	61160124	61161060	+	61160124	olfactory receptor 1519
ENSRNOG00000002652	Rap1gap2	10	61177935	61361250	-	61361250	RAP1 GTPase activating protein 2
ENSRNOG00000057228	Ccdc92b	10	61403129	61421990	+	61403129	coiled-coil domain containing 92B
ENSRNOG00000062057	AABR07029958.2	10	61425933	61426151	+	61425933	ATP synthase subunit e, mitochondrial pseudogene
ENSRNOG00000002669	Cluh	10	61432818	61454444	+	61432818	clustered mitochondria homolog
ENSRNOG00000061994	AABR07029958.1	10	61437239	61437726	+	61437239	
ENSRNOG00000002755	Pafah1b1	10	61456144	61577412	-	61577412	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1
ENSRNOG00000062142	AABR07029963.1	10	61527461	61540774	+	61527461	SMG6 nonsense mediated mRNA decay factor
ENSRNOG00000056611	U6	10	61537053	61537142	-	61537142	U6 spliceosomal RNA
ENSRNOG00000053386	U6	10	61581419	61581526	+	61581419	U6 spliceosomal RNA
ENSRNOG00000002764	Mettl16	10	61626596	61672136	+	61626596	methyltransferase like 16
ENSRNOG00000002894	Mnt	10	61685240	61700491	+	61685240	MAX network transcriptional repressor
ENSRNOG00000027194	Sgsm2	10	61703838	61745097	-	61745097	small G protein signaling modulator 2
ENSRNOG00000002980	Tsr1	10	61746058	61757514	+	61746058	TSR1, ribosome maturation factor
ENSRNOG00000057925	Snord91a	10	61753906	61753999	+	61753906	small nucleolar RNA, C/D box 91A
ENSRNOG00000056913	Gm22771	10	61754616	61754707	+	61754616	predicted gene, 22771
ENSRNOG00000002991	Srr	10	61756196	61772293	-	61772293	serine racemase
ENSRNOG00000003041	Smg6	10	61772448	62007030	+	61772448	SMG6 nonsense mediated mRNA decay factor
ENSRNOG00000059826	U6	10	61782082	61782171	-	61782171	U6 spliceosomal RNA
ENSRNOG00000053043	U6	10	61782275	61782364	-	61782364	U6 spliceosomal RNA
ENSRNOG00000061976	AABR07029970.1	10	61969655	61971299	-	61971299	
ENSRNOG00000046405	Hic1	10	62007149	62009582	-	62009582	HIC ZBTB transcriptional repressor 1
ENSRNOG00000035476	Mir212	10	62014701	62014812	+	62014701	microRNA 212
ENSRNOG00000035516	Mir132	10	62014994	62015095	+	62014994	microRNA 132
ENSRNOG00000003116	Dph1	10	62019378	62032400	-	62032400	diphthamide biosynthesis 1
ENSRNOG00000003121	Rtn4rl1	10	62035865	62109078	+	62035865	reticulon 4 receptor-like 1
ENSRNOG00000062020	AC120096.3	10	62091025	62091326	+	62091025	
ENSRNOG00000003123	Rpa1	10	62140422	62191512	-	62191512	replication protein A1
ENSRNOG00000026783	Smyd4	10	62191655	62238113	+	62191655	SET and MYND domain containing 4
ENSRNOG00000061979	AC120096.2	10	62200605	62200901	-	62200901	similar to ribosomal protein L37
ENSRNOG00000003172	Serpinf1	10	62241755	62254287	-	62254287	serpin family F member 1
ENSRNOG00000003233	Serpinf2	10	62264787	62273119	-	62273119	serpin family F member 2
ENSRNOG00000003243	Wdr81	10	62273799	62287189	-	62287189	WD repeat domain 81
ENSRNOG00000049101	AC120096.1	10	62280022	62280142	-	62280142	
ENSRNOG00000046282	Mir6326	10	62299338	62299449	+	62299338	microRNA 6326
ENSRNOG00000035620	Mir22	10	62299591	62299686	+	62299591	microRNA 22
ENSRNOG00000037275	Tlcd2	10	62303661	62306888	+	62303661	TLC domain containing 2
ENSRNOG00000047958	LOC108348032	10	62361018	62361963	-	62361963	olfactory receptor Olr1469
ENSRNOG00000050809	LOC108352221	10	62365105	62366044	-	62366044	olfactory receptor 1474
ENSRNOG00000048257	Olr1496	10	62392740	62393673	-	62393673	olfactory receptor 1496
ENSRNOG00000047607	AABR07029989.1	10	62414269	62415240	+	62414269	
ENSRNOG00000048395	Olr1515	10	62427516	62428488	+	62427516	olfactory receptor 1515
ENSRNOG00000057619	LOC100912068	10	62480766	62483342	-	62483342	hypermethylated in cancer 1 protein-like
ENSRNOG00000015692	Taok1	10	62566731	62630155	+	62566731	TAO kinase 1
ENSRNOG00000015002	Abhd15	10	62643452	62648844	-	62648844	abhydrolase domain containing 15
ENSRNOG00000022615	Tp53i13	10	62650718	62655362	+	62650718	tumor protein p53 inducible protein 13
ENSRNOG00000061270	Git1	10	62655999	62664466	-	62664466	GIT ArfGAP 1
ENSRNOG00000014742	Ankrd13b	10	62674560	62690845	+	62674560	ankyrin repeat domain 13B
ENSRNOG00000014496	Coro6	10	62691952	62699723	-	62699723	coronin 6
ENSRNOG00000050113	AABR07030019.1	10	62703461	62703601	-	62703601	
ENSRNOG00000014285	Ssh2	10	62705050	62814520	-	62814520	slingshot protein phosphatase 2
ENSRNOG00000011753	AABR07030024.1	10	62967414	62967969	-	62967969	60S ribosomal protein L9-like
ENSRNOG00000022536	Efcab5	10	62981296	63085308	+	62981296	EF-hand calcium binding domain 5
ENSRNOG00000022502	Nsrp1	10	63098115	63133185	+	63098115	nuclear speckle splicing regulatory protein 1
ENSRNOG00000035537	Mir423	10	63098359	63098453	+	63098359	microRNA 423
ENSRNOG00000003476	Slc6a4	10	63153650	63176463	-	63176463	solute carrier family 6 member 4
ENSRNOG00000003563	Blmh	10	63197363	63240332	-	63240332	bleomycin hydrolase
ENSRNOG00000003865	Tmigd1	10	63259426	63274640	-	63274640	transmembrane and immunoglobulin domain containing 1
ENSRNOG00000061574	U6	10	63304836	63304943	+	63304836	U6 spliceosomal RNA
ENSRNOG00000043259	AABR07030029.1	10	63320136	63320572	+	63320136	similar to 40S ribosomal protein S15 (RIG protein)
ENSRNOG00000003873	Cpd	10	63325198	63389817	+	63325198	carboxypeptidase D
ENSRNOG00000003971	Gosr1	10	63405585	63442250	+	63405585	golgi SNAP receptor complex member 1
ENSRNOG00000022239	Trarg1	10	63471330	63491713	-	63491713	trafficking regulator of GLUT4 (SLC2A4) 1
ENSRNOG00000022232	Bhlha9	10	63498697	63499390	-	63499390	basic helix-loop-helix family, member a9
ENSRNOG00000056642	AABR07030034.1	10	63548518	63551234	-	63551234	
ENSRNOG00000022699	AABR07030039.1	10	63627742	63629875	-	63629875	hypothetical LOC303341
ENSRNOG00000003495	Prpf8	10	63635218	63658361	+	63635218	pre-mRNA processing factor 8
ENSRNOG00000003784	Rilp	10	63659084	63662050	+	63659084	Rab interacting lysosomal protein
ENSRNOG00000059618	Scarf1	10	63662985	63670639	+	63662985	scavenger receptor class F, member 1
ENSRNOG00000003835	Slc43a2	10	63677395	63719283	+	63677395	solute carrier family 43 member 2
ENSRNOG00000048517	AABR07030040.1	10	63696607	63696686	+	63696607	
ENSRNOG00000003846	Pitpna	10	63731766	63772049	+	63731766	phosphatidylinositol transfer protein, alpha
ENSRNOG00000056954	Inpp5k	10	63776377	63795899	+	63776377	inositol polyphosphate-5-phosphatase K
ENSRNOG00000004072	Myo1c	10	63803308	63819614	+	63803308	myosin 1C
ENSRNOG00000025792	Crk	10	63829806	63852780	+	63829806	CRK proto-oncogene, adaptor protein
ENSRNOG00000005290	Ywhae	10	63884337	63921709	+	63884337	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon
ENSRNOG00000060054	Doc2b	10	63928063	63952726	-	63952726	double C2 domain beta
ENSRNOG00000054510	U6	10	63945971	63946079	-	63946079	U6 spliceosomal RNA
ENSRNOG00000061429	Rph3al	10	63989643	64108554	-	64108554	rabphilin 3A-like (without C2 domains)
ENSRNOG00000025287	RGD1565611	10	64174930	64178591	+	64174930	RGD1565611
ENSRNOG00000006674	Rflnb	10	64196126	64202380	-	64202380	refilin B
ENSRNOG00000006895	Vps53	10	64222275	64341109	-	64341109	VPS53 subunit of GARP complex
ENSRNOG00000034180	Rpl37	10	64336199	64336546	+	64336199	ribosomal protein L37
ENSRNOG00000007722	Tlcd3a	10	64360389	64366586	+	64360389	TLC domain containing 3A
ENSRNOG00000055236	Gemin4	10	64368808	64375816	-	64375816	gem (nuclear organelle) associated protein 4
ENSRNOG00000007771	Dbil5	10	64375923	64376938	+	64375923	diazepam binding inhibitor-like 5
ENSRNOG00000007788	Glod4	10	64379920	64398294	-	64398294	glyoxalase domain containing 4
ENSRNOG00000037238	Mrm3	10	64398338	64405017	+	64398338	mitochondrial rRNA methyltransferase 3
ENSRNOG00000008178	Nxn	10	64412832	64550145	-	64550145	nucleoredoxin
ENSRNOG00000007988	Timm22	10	64556063	64563822	+	64556063	translocase of inner mitochondrial membrane 22
ENSRNOG00000056837	Abr	10	64567267	64657089	-	64657089	ABR activator of RhoGEF and GTPase
ENSRNOG00000051188	AABR07072152.1	10	64590146	64593887	-	64593887	
ENSRNOG00000012681	Lgals9	10	64737021	64760201	+	64737021	galectin 9
ENSRNOG00000057543	AABR07030050.1	10	64739811	64739942	+	64739811	
ENSRNOG00000062228	LOC100359515	10	64762906	64790306	-	64790306	rCG35337-like
ENSRNOG00000009566	Phf12	10	64815627	64862268	-	64862268	PHD finger protein 12
ENSRNOG00000009350	Sez6	10	64865804	64915148	-	64915148	seizure related 6 homolog
ENSRNOG00000048453	AABR07030053.1	10	64930022	64930360	+	64930022	
ENSRNOG00000008798	Pipox	10	64952118	64964862	+	64952118	pipecolic acid and sarcosine oxidase
ENSRNOG00000033101	Myo18a	10	64979769	65080535	-	65080535	myosin XVIIIa
ENSRNOG00000008700	Cryba1	10	65161151	65167494	+	65161151	crystallin, beta A1
ENSRNOG00000024964	Nufip2	10	65176647	65200109	-	65200109	nuclear FMR1 interacting protein 2
ENSRNOG00000057232	Gm23132	10	65227654	65227786	+	65227654	predicted gene, 23132
ENSRNOG00000055462	U1	10	65247371	65247500	-	65247500	U1 spliceosomal RNA
ENSRNOG00000010673	Eral1	10	65272848	65291064	+	65272848	Era-like 12S mitochondrial rRNA chaperone 1
ENSRNOG00000036258	Mir451a	10	65291203	65291275	-	65291275	microRNA 451a
ENSRNOG00000035647	Mir144	10	65291364	65291447	-	65291447	microRNA 144
ENSRNOG00000009681	Flot2	10	65304901	65329312	-	65329312	flotillin 2
ENSRNOG00000009673	Dhrs13	10	65329939	65334500	-	65334500	dehydrogenase/reductase 13
ENSRNOG00000029570	Fam222b	10	65351244	65416869	+	65351244	family with sequence similarity 222, member B
ENSRNOG00000053982	U1	10	65358136	65358265	+	65358136	U1 spliceosomal RNA
ENSRNOG00000013169	Traf4	10	65418699	65424802	-	65424802	Tnf receptor associated factor 4
ENSRNOG00000012866	Nek8	10	65425770	65437143	-	65437143	NIMA-related kinase 8
ENSRNOG00000012579	Tlcd1	10	65439101	65444001	+	65439101	TLC domain containing 1
ENSRNOG00000023375	Rab34	10	65448949	65452177	+	65448949	RAB34, member RAS oncogene family
ENSRNOG00000023381	Proca1	10	65454657	65469490	+	65454657	protein interacting with cyclin A1
ENSRNOG00000012240	Supt6h	10	65470470	65507363	-	65507363	SPT6 homolog, histone chaperone and transcription elongation factor
ENSRNOG00000012121	Sdf2	10	65507581	65517838	+	65507581	stromal cell derived factor 2
ENSRNOG00000053326	U6	10	65514697	65514789	-	65514789	U6 spliceosomal RNA
ENSRNOG00000011887	RGD1307929	10	65523192	65552348	+	65523192	similar to CG14967-PA
ENSRNOG00000060622	U6	10	65547337	65547444	-	65547444	U6 spliceosomal RNA
ENSRNOG00000037214	Spag5	10	65552896	65556749	+	65552896	sperm associated antigen 5
ENSRNOG00000050036	AABR07030072.1	10	65562424	65562520	+	65562424	
ENSRNOG00000011777	Spag5	10	65566170	65585760	+	65566170	sperm associated antigen 5
ENSRNOG00000011452	Aldoc	10	65586503	65590126	+	65586503	aldolase, fructose-bisphosphate C
ENSRNOG00000011366	Pigs	10	65591621	65606202	+	65591621	phosphatidylinositol glycan anchor biosynthesis, class S
ENSRNOG00000011060	Unc119	10	65606897	65612324	+	65606897	unc-119 lipid binding chaperone
ENSRNOG00000010870	Foxn1	10	65621256	65634666	-	65634666	forkhead box N1
ENSRNOG00000010337	Slc13a2	10	65664666	65692023	-	65692023	solute carrier family 13 member 2
ENSRNOG00000010291	Slc46a1	10	65733990	65740828	+	65733990	solute carrier family 46 member 1
ENSRNOG00000010244	Sarm1	10	65742342	65766050	-	65766050	sterile alpha and TIR motif containing 1
ENSRNOG00000010031	Vtn	10	65767052	65771038	+	65767052	vitronectin
ENSRNOG00000009979	Sebox	10	65772442	65773314	+	65772442	SEBOX homeobox
ENSRNOG00000009896	Tmem199	10	65775714	65780349	-	65780349	transmembrane protein 199
ENSRNOG00000009252	Poldip2	10	65780493	65790272	+	65780493	DNA polymerase delta interacting protein 2
ENSRNOG00000009069	Tnfaip1	10	65791002	65805693	-	65805693	TNF alpha induced protein 1
ENSRNOG00000008891	Ift20	10	65805859	65811351	+	65805859	intraflagellar transport 20
ENSRNOG00000022657	Tmem97	10	65811455	65820538	-	65820538	transmembrane protein 97
ENSRNOG00000060059	SNORA70	10	65833061	65833161	-	65833161	Small nucleolar RNA SNORA70
ENSRNOG00000022652	LOC100361067	10	65835198	65835966	-	65835966	proteasome subunit alpha type-3-like
ENSRNOG00000008704	Nlk	10	65840051	65963932	-	65963932	nemo like kinase
ENSRNOG00000022582	Ccnq	10	66019519	66020682	-	66020682	cyclin Q
ENSRNOG00000037204	Lyrm9	10	66099530	66113559	+	66099530	LYR motif containing 9
ENSRNOG00000057443	Nos2	10	66189785	66313190	+	66189785	nitric oxide synthase 2
ENSRNOG00000012557	Lgals5	10	66225994	66229311	-	66229311	galectin 5
ENSRNOG00000012818	Ksr1	10	66347357	66482150	-	66482150	kinase suppressor of ras 1
ENSRNOG00000023182	AABR07030085.1	10	66509106	66509499	+	66509106	similar to ubiquitin-like/S30 ribosomal fusion protein
ENSRNOG00000053262	AABR07030085.2	10	66582084	66582816	+	66582084	
ENSRNOG00000012929	Wsb1	10	66586923	66602987	-	66602987	WD repeat and SOCS box-containing 1
ENSRNOG00000053589	AABR07030085.3	10	66596091	66596211	+	66596091	
ENSRNOG00000055755	AABR07030086.1	10	66631472	66674166	+	66631472	
ENSRNOG00000056575	AABR07030086.2	10	66650177	66654742	-	66654742	
ENSRNOG00000013780	Nf1	10	66690132	66928903	+	66690132	neurofibromin 1
ENSRNOG00000014107	Omg	10	66845653	66848388	-	66848388	oligodendrocyte-myelin glycoprotein
ENSRNOG00000014125	Evi2b	10	66856979	66858598	-	66858598	ecotropic viral integration site 2B
ENSRNOG00000022764	Evi2a	10	66870066	66873948	-	66873948	ecotropic viral integration site 2A
ENSRNOG00000014135	Rab11fip4	10	66942397	67048308	+	66942397	RAB11 family interacting protein 4
ENSRNOG00000058532	U6	10	66946152	66946256	+	66946152	U6 spliceosomal RNA
ENSRNOG00000052147	U6	10	66988191	66988298	-	66988298	U6 spliceosomal RNA
ENSRNOG00000057512	U6	10	66992158	66992261	-	66992261	U6 spliceosomal RNA
ENSRNOG00000035658	Mir193a	10	67065884	67065996	-	67065996	microRNA 193a
ENSRNOG00000035655	Mir365b	10	67079795	67079881	+	67079795	microRNA 365b
ENSRNOG00000054016	AABR07030091.1	10	67107926	67128049	-	67128049	
ENSRNOG00000029091	AABR07030094.1	10	67250543	67250994	+	67250543	hypothetical LOC363652
ENSRNOG00000014209	Utp6	10	67257160	67285617	-	67285617	UTP6 small subunit processome component
ENSRNOG00000058663	Suz12	10	67325346	67369668	+	67325346	SUZ12 polycomb repressive complex 2 subunit
ENSRNOG00000050657	Crlf3	10	67383899	67401836	-	67401836	cytokine receptor-like factor 3
ENSRNOG00000021903	Atad5	10	67427065	67473649	+	67427065	ATPase family, AAA domain containing 5
ENSRNOG00000004000	Tefm	10	67475967	67479077	-	67479077	transcription elongation factor, mitochondrial
ENSRNOG00000056543	AABR07030108.2	10	67489723	67489871	+	67489723	
ENSRNOG00000037148	Adap2	10	67494983	67526426	+	67494983	ArfGAP with dual PH domains 2
ENSRNOG00000004093	Rhot1	10	67532029	67640555	+	67532029	ras homolog family member T1
ENSRNOG00000005515	Rhbdl3	10	67677070	67731670	+	67677070	rhomboid like 3
ENSRNOG00000000237	RGD1310429	10	67739102	67751002	-	67751002	similar to Protein Njmu-R1
ENSRNOG00000043969	Mir632	10	67762964	67762994	+	67762964	microRNA 632
ENSRNOG00000000236	Zfp207	10	67763042	67774787	+	67763042	zinc finger protein 207
ENSRNOG00000005538	Psmd11	10	67810654	67857223	+	67810654	proteasome 26S subunit, non-ATPase 11
ENSRNOG00000021685	Cdk5r1	10	67862053	67863255	+	67862053	cyclin-dependent kinase 5 regulatory subunit 1
ENSRNOG00000003276	Myo1d	10	67866939	68142864	-	68142864	myosin ID
ENSRNOG00000061671	AC123159.1	10	68008157	68008253	-	68008253	
ENSRNOG00000021316	Tmem98	10	68173368	68184320	+	68173368	transmembrane protein 98
ENSRNOG00000006994	Spaca3	10	68232093	68235295	+	68232093	sperm acrosome associated 3
ENSRNOG00000058308	Asic2	10	68248654	68517564	-	68517564	acid sensing ion channel subunit 2
ENSRNOG00000030217	AABR07030122.1	10	68588788	68589121	+	68588788	60S ribosomal protein L35a pseudogene
ENSRNOG00000006625	AABR07030125.1	10	68925424	68926264	-	68926264	prohibitin, pseudogene 1
ENSRNOG00000050007	Mir6327	10	68977600	68977733	-	68977733	microRNA 6327
ENSRNOG00000007159	Ccl2	10	69412016	69413870	+	69412016	C-C motif chemokine ligand 2
ENSRNOG00000000239	Ccl7	10	69423085	69424979	+	69423085	C-C motif chemokine ligand 7
ENSRNOG00000007335	Ccl11	10	69434940	69439575	+	69434940	C-C motif chemokine ligand 11
ENSRNOG00000029768	Ccl12	10	69476774	69478462	+	69476774	chemokine (C-C motif) ligand 12
ENSRNOG00000021851	Ccl1	10	69534932	69537882	-	69537882	C-C motif chemokine ligand 1
ENSRNOG00000057272	AABR07030133.1	10	69732505	69732902	-	69732902	
ENSRNOG00000007455	Tmem132e	10	69737327	69794975	+	69737327	transmembrane protein 132E
ENSRNOG00000052610	7SK	10	69763659	69763917	-	69763917	7SK RNA
ENSRNOG00000007523	Cct6b	10	70069490	70118194	-	70118194	chaperonin containing TCP1 subunit 6B
ENSRNOG00000051182	AABR07072158.1	10	70075542	70075757	+	70075542	
ENSRNOG00000051295	AC095947.6	10	70086420	70086733	-	70086733	
ENSRNOG00000051109	AC095947.5	10	70097664	70097917	-	70097917	
ENSRNOG00000030291	AC095947.1	10	70100660	70101169	+	70100660	
ENSRNOG00000049105	AC095947.3	10	70109548	70109623	+	70109548	
ENSRNOG00000007578	Zfp830	10	70118249	70119716	+	70118249	zinc finger protein 830
ENSRNOG00000051364	LOC102547954	10	70133509	70134565	-	70134565	uncharacterized LOC102547954
ENSRNOG00000021815	Lig3	10	70134728	70157620	+	70134728	DNA ligase 3
ENSRNOG00000007596	Rffl	10	70158055	70220582	-	70220582	ring finger and FYVE-like domain containing E3 ubiquitin protein ligase
ENSRNOG00000051079	AC095947.4	10	70222689	70223220	-	70223220	
ENSRNOG00000021780	Rad51d	10	70227162	70241254	-	70241254	RAD51 paralog D
ENSRNOG00000041437	AC095947.2	10	70234788	70234841	+	70234788	
ENSRNOG00000008264	Fndc8	10	70242873	70250934	+	70242873	fibronectin type III domain containing 8
ENSRNOG00000058381	U6	10	70244140	70244216	-	70244216	U6 spliceosomal RNA
ENSRNOG00000008287	Nle1	10	70250958	70259553	-	70259553	notchless homolog 1
ENSRNOG00000009466	Unc45b	10	70262360	70290445	+	70262360	unc-45 myosin chaperone B
ENSRNOG00000021719	Slfn5	10	70298518	70312070	+	70298518	schlafen family member 5
